104805011,116424162,146280653,177993090,241894953,272092538,304850481,696539232,755391049,786689432,819628564,849065798,880177240,911609211,941167575,994832504
104999641,116445814,146374302,178038479,210348971,272385630,392758218,638751877,755406036,786736250,819768233,849112295,880211482,911742768,941304477,994825082
105164758,116522017,146452354,178183220,210399609,242279562,485120275,576404038,755489456,786752026,819829410,849180401,880246412,911769842,941508694,994633823
105185044,116865782,146609788,178207997,210401473,272466816,305442834,724508356,755492290,786957542,819965605,849195934,880521831,911788402,941638487,994567649
105195599,117088188,146719548,178267346,210488664,242330554,333638980,724653773,755530022,787277375,819987440,849265236,880531037,911827384,941709533,994468385
106639696,148157912,211973426,243716839,273725635,306646007,335124402,426469156,756320332,788020308,821154572,850610405,881434256,913331897,942779469,993498677
106721043,118050947,179478071,212053641,243790830,306662938,335195587,550367025,756348789,788107536,821232267,850656663,881519312,913362518,942847858,993389058
106887108,118141225,148370181,212166313,273824921,306664952,335282209,550507393,756356851,788314275,821244429,850809546,881583351,913375812,942995838,993316094
106933556,148376201,179584081,212230485,243850611,273846428,335565287,550822738,756369324,788402073,821246675,850879342,881732457,913385336,943000755,993251810
107006641,118407885,148540108,212239195,243928227,273883844,335592728,611337681,756525710,788442181,821340586,851039437,881943328,913405203,943010175,993235495
107052405,118492470,179717726,212429818,243959267,274060220,335596578,578471646,756709868,788466979,821488248,851104303,881947097,913590969,943175623,993016831
107086658,118504303,148825512,179729519,212444102,307125895,335921982,640447441,756742538,788531750,821526618,851132485,882066436,913600547,943284700,992956279
107379405,119147798,148855912,179734975,244013011,274299814,307225986,669015625,756754877,788728869,821683579,851242105,882097324,913608482,943343981,992801818
107425894,119262357,148894318,180024369,212595331,274350771,307479642,698360080,756808572,788788656,821712968,851258962,882231382,913924779,943451381,992562269
107448569,119265926,148914018,180101488,212630078,274353791,336194893,669254110,756990920,788789586,821830206,851366191,882343011,914021768,943553037,992413055
107624085,119344013,148979849,180167706,212631375,244349315,307557106,726790963,757011632,789102009,821832326,851529709,882366241,914064026,943602902,992289791
107671889,119352032,148980345,180245957,212646071,244629191,363797003,669633888,757120678,789143782,821952266,851532611,882375404,914373966,943624135,992038704
107696095,119652761,149070561,180267848,213223298,244716510,363878415,698775886,726951952,789220169,822058706,851584892,882376535,914427400,943720146,991846650
107714304,119682336,149170014,180306563,274753616,363951405,395103059,456367855,757241532,789246752,822117375,851719861,882404206,914737990,943872880,991405500
108282946,121039947,214266079,246036079,275896808,309196706,337315790,428503618,758494599,790232048,823258519,852915847,883258043,915311535,944595592,990616831
108313644,121116597,181433177,214407169,246103908,309310575,337573574,521987040,758600932,790411700,823394200,852993719,883563377,915361321,944658457,990466483
108349152,121221059,150219465,214428731,246143234,309366939,337794712,552501541,758618793,790422069,823419774,853027369,883594613,915369855,944950482,990462445
108364933,121237385,181532273,214544468,246469634,276484852,309434998,581391030,758845561,790429587,823449491,853071253,883627823,915401785,944957172,990395086
108381031,121351261,150550613,181543168,276486318,309499656,337953740,552681902,758886871,790526937,823667403,853074595,883880641,915589041,945011847,990386800
108422457,121505925,150654594,181714329,246556918,276623878,309582619,642493024,759008642,790672841,823782691,853204987,884049730,915619665,945083622,990385763
108494808,121578130,150672162,181803102,246562506,276630768,338173022,613605056,759053746,790928661,824040254,853216172,884298561,915631463,945245787,990025227
108589686,121792043,150725135,181972595,215146468,276782383,429094208,552751112,759097638,790956674,824119455,853286867,884306273,915682494,945279248,989971265
108619677,121805783,150779367,182038989,215188949,246752320,309828921,700682982,759256049,791022346,824646494,853423714,884307895,915781622,945394320,989875676
108735863,121896278,150787533,182111677,215220613,247147344,338310036,671089614,759257057,791286890,824655498,853634854,884328770,915835212,945417869,989766091
108872861,121904274,150898596,182264962,277099477,338359948,365922676,489715114,759348959,791460102,824670957,853709958,884339802,915909030,945477793,989749411
108875019,122067343,150969138,182271159,215932220,247669172,277106204,728986737,759374716,791559878,825026304,853792034,884421582,915918776,945489992,989695996
109062442,122080561,150976199,182369546,216008994,365962114,397183133,489823315,759375893,791604810,825068868,853945606,884430288,916039302,945542049,989543958
109113078,122141397,151231165,182433645,277252198,366129877,397201469,458305678,729282847,791606552,825162839,854115122,884434539,916109389,945552597,989473732
110042267,123754955,183563399,217332208,248927766,278402121,311566778,554274759,760217231,792824481,826162726,854909608,885122334,917245037,946472466,988616859
110503083,123795563,152004717,217493500,249030105,311569358,339438088,523922184,760277641,793106780,826385665,854960466,885146329,917264427,946475259,988611479
110628634,123849864,152024175,217640913,249089939,278487895,311597296,583290916,760402696,793177338,826552816,855099345,885310023,917299073,946491142,988364559
110658438,123959885,152073939,217676572,249332350,278658352,339567691,554344737,760425164,793192176,826657356,855133711,885320570,917392435,946519565,988297507
110713534,124032178,152120185,183951597,249595857,278959372,311663400,615419835,760451713,793195175,826725019,855151049,885396682,917511515,946595168,988107910
110802155,124068260,152174217,184044777,279075943,311801738,339726878,523995416,760570762,793446774,826784609,855159262,885406842,917613097,946615965,988029336
110819648,124097992,152282248,184386223,217861228,311825795,339752059,584125880,760763341,793547282,826785439,855213153,885758712,917614717,946630435,987993454
110862628,124115074,152429001,184541409,217867289,249669645,311869025,673218214,761233726,793738548,826876133,855213977,885866968,917650255,946695993,987612386
110870375,124118695,152512496,184550241,249728850,279333472,367729428,554942522,761273490,793997967,827116064,855269447,885924049,917823158,946717678,987611432
110977222,124198244,152579209,184626823,218015674,249925439,398883163,584250940,761334713,794070441,827349084,855357294,885966090,917844611,946744325,987557637
111053786,124465165,152630224,184660478,218072912,249937469,279374641,702557412,761360181,794254475,827361309,855384715,886044746,917982787,946813881,987546519
111127609,124505955,152670407,184688577,218136424,279433296,367932630,584351220,761409876,794270011,827384916,855450134,886093336,918087699,946832404,987531810
111180940,124528489,152712874,184698231,250194930,367962967,399271481,431814422,761620434,794306151,827412082,855501282,886120384,918171390,946934750,987436429
111221660,124752260,152729290,184909250,218229429,367984681,399323362,492442647,731685521,794349279,827510593,855594698,886206949,918177342,946997105,987422742
111367255,124795257,153156872,184911649,218323858,367995077,399434191,460479680,761747325,794429550,827523711,855723910,886295321,918603122,947015417,987101379
112030969,125355343,153878005,251024999,281253280,313346054,340781453,525885415,674710638,795378725,828202561,856551568,887695403,919576446,947753404,985605358
112104049,125535438,186237913,219586194,251118485,281297213,313429675,525917779,762736391,795414320,828573846,856799525,887719731,919619046,947905353,985568433
112866975,143650692,174185417,238870742,268832470,301252964,329667263,514520855,752160364,783122593,816004871,846285496,876126961,907145132,936585651,998327829
112964836,143709445,174242496,206303252,239092941,268888179,301328242,636128983,752286248,783175176,816028322,846362261,876218276,907346589,936844486,998291172
113006220,143841263,174342398,206316661,239128276,268902374,329957718,606241698,752307135,783292884,816085634,846532404,876492293,907719650,937418275,998093207
113074113,143846891,174423813,206357349,239225228,301549840,330056206,572784951,752400991,783409882,816360746,846624308,876524240,907757465,937542203,998044791
113194651,143989191,174539809,206476637,239231469,268979324,419330203,514688621,752671444,783512732,816366091,846776865,876670017,907767603,937637961,998007503
113217375,144115356,174571834,206739280,269028373,301764598,388801195,481907527,752674000,783539284,816375947,846844530,876687023,907828729,937645734,997974990
113296421,144174899,174666048,206797994,239446366,269041659,450041908,481915270,752824233,783548678,816400473,847152973,876700650,907829094,937669135,997886541
113494345,144233820,174709075,206858335,239505696,330525685,419779112,450227828,752885170,783632558,816437381,847242010,876763849,907830355,937676210,997667780
113526911,144385410,174971126,206890582,239545081,359500980,389280721,450309684,752931150,783684729,816652723,847330064,876824418,908261444,937873419,997661431
115158382,145185144,176307851,208213847,240427208,303434966,332463559,608304223,695250530,785305238,817651173,848424084,878762199,909115354,939048015,996244382
115357885,145206192,176464140,208298299,240754768,303728590,332604855,547770605,754308031,785356434,817709234,848471940,878818363,909321642,939269289,996009972
115451655,145393669,176550243,208802932,240782021,270911429,303821958,608398056,754344699,785441397,817729496,848503157,878874824,909380824,939270285,995896545
115551182,145402365,176629820,208916274,240812786,304069484,360726157,516853289,754365700,785589826,817837936,848520895,878920724,909487591,939597885,995857147
115753791,145497844,176653540,240914604,271102236,304229545,391945538,422634025,754476041,785686195,817863304,848571487,878942552,909493341,939696670,995676734
115771628,145545120,176666548,209027091,240971198,271136381,360752264,548250366,754526132,785829312,818066041,848667261,878991902,910052939,940014808,995547433
115773718,145591106,176744163,209117317,240983670,271303178,332815138,575339057,754679814,785903066,818093481,848691926,879195200,910084025,940128547,995420803
115956309,145671859,176987580,209161055,241213176,332967639,360867640,483992030,754686889,785949650,818445846,848750610,879289566,910143451,940150644,995413911
117135653,147151662,178270658,242380157,272538652,305478388,333685419,549603402,667636234,787455499,820143621,849269762,880537782,911959667,941710627,994466571
117211029,147246232,178273650,242709242,272556575,305703708,333834354,518285062,697329759,787533884,820203136,849554118,880575573,911974551,941872385,994347352
117320742,147353862,178278308,210715355,242715645,305706805,393246805,549717682,667810698,787600970,820437827,849566739,880684070,912298491,941876773,994192244
117349815,147544545,178522201,211288774,242728678,305882084,334288980,518807483,755828777,787632073,820459625,849711578,880833226,912300245,942041286,994127300
117415223,147626777,178598660,211387649,242925517,273173753,334430010,550060260,755990598,787660094,820473950,849854544,881103514,912603459,942342949,994016223
117460758,147769969,178641890,211480558,243102844,273258806,306393190,576976854,756086934,787688534,820807390,849898611,881164460,912610490,942359416,994002650
117612909,147826782,178749539,211561131,243397695,273500205,362796884,519169323,756196003,787695691,820818419,849901388,881232848,912814752,942378840,993888987
117650846,147967922,178863347,211780338,243569817,273522778,425898107,454961179,756196315,787728840,820922869,850016545,881297017,912836340,942472573,993697888
117723067,148013025,179215613,211840872,243606145,273583017,393696286,486384539,756243245,787816122,821012375,850194640,881381778,912868441,942540867,993659232
117801858,148069792,179246668,211903596,273678013,335048003,363032167,455194387,725942136,787955584,821154381,850423535,881431955,912916739,942618670,993525027
119929327,149206995,180328815,213475433,244941007,308412882,336530467,551713423,698904966,789258590,822138297,851853467,882418880,914807546,943920922,991375964
119952178,149301895,213537113,245041853,274977959,308416366,336560529,427598584,727365573,789320267,822271642,851996445,882577254,914849046,943921112,991350872
120031684,149324759,180551007,213675974,245218752,308487876,336794301,521029364,727406050,789403324,822501454,852350740,882737029,914869372,943926066,991191091
120160647,149396992,180681169,213676245,245642414,275160956,308514469,551852064,757396399,789495694,822596549,852510580,882745428,914892705,944043887,991175656
120481541,149398610,180720880,213827766,245694063,275443048,336925213,521188614,757641999,789754831,822704041,852556746,882765146,914908235,944048811,991137624
120567253,149509714,180806233,245777557,275507785,308600279,364615378,427912054,727618494,789760353,822723456,852630277,882769373,915110302,944169877,991012209
120628867,149630835,180816404,214005766,245813789,308876949,364634363,488511382,727643747,789897573,822746468,852631675,882912963,915148065,944240876,991011346
120738361,149656783,180816650,214159490,275565555,308977129,364674459,427967594,758023697,789953099,822832726,852704337,882939911,915186772,944254904,990752564
120834197,149849307,180847307,214189939,245877636,309026240,364717623,457063033,758384626,789990861,822912976,852826226,882997537,915250469,944391709,990739371
121038862,149930704,180916762,214205367,246021131,275872310,364722762,488833677,758406460,790053530,823206436,852834762,883104999,915296929,944411166,990713827
122223742,151276251,182490265,216101938,277334924,310334749,338788221,522989973,671451802,791647357,825197311,854282116,884488153,916137037,945559746,989391855
122249894,151294755,182970734,216137302,248317267,277475340,310484817,553286394,729732462,791696858,825266891,854350055,884498046,916537655,945816400,989263625
122330627,151377609,183098751,216317493,248423980,277586916,310489614,523120193,759477983,791870592,825373109,854365500,884553847,916585086,945873430,989151065
122627170,151383213,183158514,216441805,248544507,277739277,366565824,523141842,701406416,791897982,825434091,854381955,884845448,916586885,946019939,989099954
122723676,151394673,183231010,216588555,248711200,310785727,339168294,458812813,759561698,791904462,825542570,854446760,884971193,916619918,946030530,989088496
123272301,151536568,183355172,248717358,277801260,310872615,366917546,397553462,730188454,792105075,825944741,854531350,885044234,916891914,946189324,989018069
123345866,151653943,183376349,216801590,248729013,278019553,397729647,430491528,759686545,792288876,826029890,854557382,885062412,916967008,946198254,988951046
123369412,151802169,183394443,216961126,278027155,311068799,366997154,397769917,759749772,792352770,826032642,854694812,885069403,916970470,946337318,988858147
123436094,151965175,183446216,216972819,248802050,278155811,367103741,459147118,759945015,792406314,826041801,854874532,885114537,917024938,946417022,988646842
124848372,153292544,184952050,218415814,250468849,280398472,312604237,524534168,731918138,794707117,827702701,855816337,886681970,918661887,947118900,987089787
124875975,153357509,218550368,250628988,280501156,312662571,340369364,368399205,731975485,794731475,827763863,855822433,887105022,918793324,947169506,987041946
124897489,153479219,185157307,218564156,250650464,280602617,312736660,492589825,762206726,794755313,827844945,855860752,887295295,918965132,947228311,987034578
124949112,153604454,185269961,218703836,250693237,312736828,340506273,432068455,762281602,794804212,827875607,855965676,887346864,918982575,947310535,986670419
125070214,153670434,185471013,219083354,250740076,280836349,340517642,492651220,732352496,794862156,827901727,855993490,887442260,919043122,947314199,986197343
125121123,153726715,185693688,250802115,281041295,312820477,340577829,368593258,762347334,794941166,827909502,856124430,887518414,919287663,947364032,985944317
125207000,153828058,185769688,219284112,250869027,281165613,340634797,460890088,762377230,794982089,827994717,856304143,887553123,919329806,947465890,985933607
125230746,153843918,185782275,219374975,250877895,281171527,369026188,460899330,732800558,795154093,828074967,856340857,887665529,919398850,947493843,985907644
125234427,153877617,186224991,219507231,250899707,340761368,369142102,400713763,732833620,795226791,828150575,856489635,887671297,919518492,947707403,985776467
125542636,154156792,186263512,219612666,313577619,340893076,369307843,400971341,733003938,763112853,795496546,856945178,887919329,919630806,947960331,985559382
125706588,186416043,219921558,251727453,281701236,313763642,433664804,526169626,556532441,675498576,828887922,857195315,888404606,919757082,948452038,985156303
125799215,186429786,220125993,251919916,281729079,313929120,341270816,556662240,617710704,675608910,828922793,857297225,888521297,919865407,948496299,985102608
126069021,186606548,220425721,252074188,281965408,314388954,341502066,433731742,617799805,796072380,829010879,857389752,888659863,920158390,948677491,984576633
126085382,186696797,220653794,252075599,282034545,314444091,341592196,493936301,556833205,796197089,829125385,857570578,888722765,920213182,948776532,984479123
126105555,154672703,220659198,252121608,282036355,314516364,341693262,494190260,587216437,796215005,829193048,857967713,888789589,920378293,948925729,984432930
126175533,154684690,186756306,220679296,252310831,314713474,341803197,557013988,618049707,796332156,829229794,858076128,888953004,920434107,949245125,984410836
126276427,154757955,186919836,220687694,252388835,282111380,314895021,587386850,647273763,796419468,829330423,858087136,888956825,920495545,949275755,984226621
126314404,154813652,186999872,220854563,252427066,282126411,314909262,557254550,675962375,796498066,829574966,858307061,888981502,920624409,949333688,984125866
126500438,154838295,187285731,252453685,282395576,314928959,342123779,434452274,676066085,796499841,829636518,858377186,889139216,920673246,949460921,984122867
126500562,154855147,187334571,221033117,252515253,282456708,342182305,527776799,676153110,796700461,829730431,858467725,889455556,920830524,949517057,984061990
126598702,155016080,187375042,221111858,282523447,315039126,342423296,434569932,705404014,796725395,829752247,858564282,889516201,920900618,949526880,983942623
126671625,155053371,187376090,221170530,252667818,282546922,315063545,494741481,734507598,796861610,829913859,858608336,889646683,920940016,949602989,983886988
126714733,155337090,187377880,221205630,252693667,282547411,315086292,463252019,765063379,796937648,829967821,858869797,889861216,920960710,949763619,983841532
126916558,155395693,187513082,221427007,282568982,315292858,342728696,402393182,734576919,797301074,830120874,858901659,889903290,921340298,949772605,983745587
127000924,155398069,187638080,221521459,282647061,315334374,342769431,370619669,765284512,797354078,830125998,859075644,889921409,921352346,949816567,983617174
127026592,155463053,187724349,221743589,252753027,282710901,370727748,435045800,734864026,797465820,830178339,859165151,890053033,921402097,949887950,983508790
127043094,155606815,187929826,221763060,252859227,282869208,370992438,402824228,765350513,797494980,830202063,859314491,890179422,921402554,949999944,983504324
127365034,155615437,188005884,221905526,282948841,342916288,371119602,403063655,705888544,765364625,830431327,859337784,890199360,921463832,950016000,983479927
127446386,155660044,188023627,221962177,252929488,282951731,371195771,463704026,735120578,765508496,830464300,859380446,890290570,921632832,950020231,983441490
128032405,188888078,222592950,253418464,283662530,316098908,343353305,529219902,619551924,677098014,831067030,859793480,890855840,922213946,950512378,982500887
128133043,189012335,222878238,253657773,283971463,316257516,343420394,496235434,529475458,798539712,831131616,859953048,890972630,922296546,950617433,982472236
128288080,189093986,222971096,253718562,284061053,316288842,343479828,435843986,589509984,798710797,831370235,860126352,891034365,922341616,950764810,982372279
128314921,156507582,223048177,253763752,284292052,316298205,343518202,435903760,620025657,798718783,831393491,860150272,891049879,922585871,951051901,982321881
128331517,156727065,189194115,223224139,253847905,284305644,316333212,589618465,620060398,798890404,831479691,860160234,891104692,922598105,951098499,982288267
128340592,156774184,189201364,223224565,254065773,284322109,316480894,559251432,649574307,799083434,831515549,860162994,891268800,922647476,951130438,982101270
128586106,156803017,189221528,223228952,254227817,284437723,316492934,529919212,677864715,799450943,831542905,860287346,891321178,922768980,951169859,982053899
128673956,156976528,189262673,223245400,254338392,284496802,343797304,530003641,649725551,799664754,831746042,860407671,891420031,922806682,951212708,981785628
128822593,157016292,223280709,254462058,284497910,316685285,343830681,372698444,678207319,799849980,831782558,860480872,891447628,922815506,951312289,981746215
128856249,157115796,223292402,254814707,284652207,316727651,343878716,372829808,678240722,799851766,831891760,860529639,891562136,922848072,951317793,981488654
128970087,157326676,189394773,223332517,255009169,284708219,316772496,436541013,767863992,799935073,832070366,860645088,891568753,922975169,951318452,981359566
129110920,157679450,189401598,223341275,255063987,316813690,343964186,436605502,707329305,800015475,832113277,860740208,891593156,923007833,951334746,981332937
129199722,157699902,189620573,223390990,255079461,284893805,316894285,464915067,736862029,800018702,832116383,860793355,891654611,923352532,951357488,981321304
129282259,157851739,189781891,223406903,255115515,316917466,344296004,373638158,768030559,800086378,832170633,860930496,891930086,923410068,951603051,981223065
129500932,157909045,189839631,223601615,255293211,285260283,344432833,404371129,768204445,800101329,832221576,860934424,892057005,923494056,951615275,981145417
129570353,157925802,189870662,223639625,255343631,285286679,373825321,404508774,737261358,800177309,832289112,861073757,892058210,923499086,951679865,981006929
129590620,157951056,189987775,223718403,255481974,285360501,373933877,404523138,737361249,800253051,832366704,861248184,892099294,923514437,951683352,980514736
129612630,158086710,190013152,223766479,285377763,344561086,373974486,404531349,678791523,768312317,832403631,861426189,892143456,923592583,951937717,980367483
129730491,158314334,190224565,223952781,344667259,374019709,404701786,465577497,497216635,768818975,832433818,861446751,892241177,923733436,952193787,980239897
130046479,190849313,224243376,256242559,285942782,317808030,344979538,531427653,622298887,651657650,832688599,861837241,892823424,924153367,952492367,980074086
130310999,191123693,224949633,256501314,286656312,318511970,345560851,438621718,561272380,800989363,833135291,862077632,892987107,924728439,952642521,979446827
130353100,159215628,224957776,256515439,286744802,318551913,345582099,438746599,591908211,801070023,833225670,862087657,893120067,924787029,952785616,979370888
130443794,159270473,191168213,224978314,256518589,286920615,318745210,532012037,652149474,801176049,833333039,862146367,893128960,924794191,952795558,979301900
130492036,159572822,225053109,256651010,287134835,318797714,345753093,405472692,622909052,801184750,833333324,862247567,893268460,924864729,952798834,979266928
130647467,159614834,225160651,256698960,287477633,318837196,345836082,375275333,652205627,801329211,833417139,862393426,893303938,924969849,952988074,979153850
130654249,159865828,191298501,225189630,287504450,319009574,345853528,439132201,652419119,801477307,833519852,862511848,893456517,925163838,952999196,979119017
130777968,159872106,191307834,225457578,256880190,287544602,319137659,499380292,680257043,801593496,833643999,862543956,893498204,925346525,953033016,979107696
130780830,159979687,191330491,225559753,256898106,287582317,319145956,439188990,739412666,801647053,833727601,862563858,893661719,925351077,953184477,979009959
131092322,159989589,191468581,225607241,256898835,287855276,319192198,406023701,770997949,801741105,833888694,862766410,893741955,925478729,953408776,978919337
131280490,160038298,191782678,225722190,256914796,287865064,346127917,439712873,709850104,801964331,834026034,862772103,893793066,925575648,953474046,978912371
131286958,160254228,191866027,225773730,287985591,319357139,346239999,375723467,709855901,801976789,834102291,862871548,893823256,925630802,953514074,978731020
131386814,160261857,191891670,225794316,256982044,288085223,346296934,375896880,771521928,802080382,834206354,862961221,893850030,925695786,953562139,978513672
131390540,160269494,191924136,225866545,257113994,288140407,346319704,375903290,771525708,802234030,834217056,863032991,893923188,925764401,953780203,978336877
131477168,160305875,191944627,225930504,257221213,288152388,346436174,406204846,740088682,802463390,834256160,863118440,893992859,925861295,953814939,978153719
131510685,160310085,191990663,225962463,257259692,288274827,376072744,406295033,740122394,771751006,834291027,863206969,894018475,925888585,953888525,978049786
131527554,160367556,192164107,226056703,257306785,346593872,376214806,406479611,680956242,771770019,834625176,863426901,894030501,925921831,953972536,978001757
131644652,160368621,192240926,226098566,257320033,346647893,376343450,406538114,710900975,740224997,834687469,863446380,894184053,925931305,954268043,977981220
131655262,160392464,192252617,226140632,257578643,346670424,376377762,406555157,711039482,740264741,834853758,863456401,894204023,925969440,954327506,977895374
132124864,193041079,226391598,258156362,289440248,320647561,347256325,440889360,534753700,803663315,835423457,863907835,894728086,926659889,954937209,977425541
132191336,161611787,193075621,226862145,258265498,289449197,320797269,534849198,624571866,803849499,835622589,864077536,894828866,926770004,955242992,977211745
132204723,161672064,226863090,258366284,289481420,320808209,347374281,441171746,563229554,804119803,835906513,864161347,895059922,926772748,955304957,977137940
132398458,161724134,193494389,226896930,258478997,289553601,320808391,563353283,593716704,804140573,835927174,864184357,895080561,926787795,955306746,977114988
132628119,161925657,193628299,227034130,258502077,289633828,320861113,501389936,654751241,804162083,835993711,864204589,895089820,926823542,955379090,976938437
132817879,162236593,193686619,227292484,289918140,320955199,347634694,441426626,624957491,804218020,836023100,864299106,895189389,926916571,955481543,976882221
132874667,162348560,193708865,227503440,258511831,321074906,347829284,441606288,654879040,804285189,836135156,864349468,895193110,926918614,955502588,976830861
132891581,162416161,193715118,227521267,258713010,289963800,321132084,441613030,712172763,804319654,836193184,864427510,895216214,926955974,956023962,976465187
132901985,162454343,193978933,227623723,258782517,289967697,321180514,469926450,682218044,804376294,836212312,864441698,895407751,926991562,956068294,976295239
132932797,162508562,194021883,227648877,258782746,289997200,321282435,469966376,682250894,804433703,836399568,864480717,895634247,927005270,956069933,976270403
133039900,162538062,194129585,227680167,258803236,290031760,321345525,377522638,773154906,804496122,836424021,864576920,895713872,927138132,956317898,976259183
133357417,162627461,194346042,227770445,258877328,321436758,348064713,408871672,682354690,804665251,836450752,864613843,895720115,927144820,956632325,976112711
133397475,163032831,194488586,227800665,258968261,290314163,348077824,408893016,712480811,804761658,836481246,864760204,895808112,927162485,956696422,975734795
133404405,163071630,194489068,227813476,259118040,377858306,408896507,470368475,502144606,804887788,836546585,864869961,896160092,927255676,956766643,975660948
133447058,163156078,194519496,227814195,259281395,290510252,348155396,377858780,741731547,804921171,836550106,864884344,896179429,927511272,956871098,975622856
133521592,163179219,194618834,227914288,259396102,290617561,348307608,409009206,741844954,773379491,836625993,865170151,896231676,927532458,956929351,975540036
133595207,163275387,194648262,228038920,348452907,378056750,409224181,442192748,470552459,773395913,836642810,865225407,896244690,927596542,957001714,975440644
133720469,163355419,194685757,228135723,259576760,348527580,378364079,409295010,683647481,742060859,836738132,865249029,896315612,927643805,957002259,975288734
134532076,164175264,195465307,228560105,260370844,291558996,442702016,536422960,626940164,656789865,837564893,866006764,896783746,928269689,957789452,974872611
134617495,164274533,195536714,228604967,260473108,291590577,442976405,536433111,627018148,656857916,837734839,866076417,896878922,928364746,957806924,974696989
134717257,164405054,228652625,260567371,291652994,322004591,349608111,442977691,536434947,806326047,837972430,866190533,896888091,928404084,957845757,974634627
134782568,164494616,195646594,228978332,260702356,291658096,322031348,536640850,596327225,806446808,838006446,866299732,896921615,928431344,957897227,974571521
134851578,164678746,195669676,229040122,260712142,291687282,322035486,504322712,627090651,806504615,838090285,866382449,896996941,928622379,957932500,974489302
134885171,164726872,229064224,261021581,291697005,322041317,349867519,379724003,596366054,806601679,838207897,866432202,897009949,928708177,957983467,974484985
134963497,164733716,229316622,261204036,291731710,322090113,349922716,379729259,596549228,806656043,838352300,866502630,897031383,928733142,958037277,974414980
